Iteracion,Fecha,Namespace,Pod,Nodo
525,2026-01-16 03:44:54,default,teastore-registry-676858f7cd-zlscw,luish-aspire-a315-55g
525,2026-01-16 03:44:54,default,teastore-webui-558b54cc77-jrhlx,luish-aspire-a315-55g
526,2026-01-16 03:45:03,default,teastore-auth-84d7ccddd9-rv5kt,scorpius03
526,2026-01-16 03:45:03,default,teastore-db-84f96b9dd8-zskvl,leo02
526,2026-01-16 03:45:03,default,teastore-image-79674648d-zx72p,luish-nitro-an515-57
526,2026-01-16 03:45:03,default,teastore-persistence-784748b4b9-z9wxz,luish-nitro-an515-57
526,2026-01-16 03:45:03,default,teastore-recommender-74559c88-w2j4s,luish-aspire-a315-55g
526,2026-01-16 03:45:03,default,teastore-registry-676858f7cd-zlscw,luish-aspire-a315-55g
526,2026-01-16 03:45:03,default,teastore-webui-558b54cc77-jrhlx,luish-aspire-a315-55g
527,2026-01-16 03:45:12,default,teastore-auth-84d7ccddd9-rv5kt,scorpius03
527,2026-01-16 03:45:12,default,teastore-db-84f96b9dd8-zskvl,leo02
527,2026-01-16 03:45:12,default,teastore-image-79674648d-zx72p,luish-nitro-an515-57
527,2026-01-16 03:45:12,default,teastore-persistence-784748b4b9-z9wxz,luish-nitro-an515-57
527,2026-01-16 03:45:12,default,teastore-recommender-74559c88-w2j4s,luish-aspire-a315-55g
527,2026-01-16 03:45:12,default,teastore-registry-676858f7cd-zlscw,luish-aspire-a315-55g
527,2026-01-16 03:45:12,default,teastore-webui-558b54cc77-jrhlx,luish-aspire-a315-55g
528,2026-01-16 03:45:20,default,teastore-auth-84d7ccddd9-mlx88,luish-aspire-a315-55g
528,2026-01-16 03:45:20,default,teastore-db-84f96b9dd8-zskvl,leo02
528,2026-01-16 03:45:20,default,teastore-image-79674648d-kr4wx,luish-nitro-an515-57
528,2026-01-16 03:45:20,default,teastore-persistence-784748b4b9-z9wxz,luish-nitro-an515-57
528,2026-01-16 03:45:20,default,teastore-recommender-74559c88-w2j4s,luish-aspire-a315-55g
528,2026-01-16 03:45:20,default,teastore-registry-676858f7cd-vbpzf,luish-aspire-a315-55g
528,2026-01-16 03:45:20,default,teastore-webui-558b54cc77-k6r4r,scorpius03
529,2026-01-16 03:45:29,default,teastore-auth-84d7ccddd9-mjwwb,luish-nitro-an515-57
529,2026-01-16 03:45:29,default,teastore-db-84f96b9dd8-pq99c,luish-nitro-an515-57
529,2026-01-16 03:45:29,default,teastore-image-79674648d-kr4wx,luish-nitro-an515-57
529,2026-01-16 03:45:29,default,teastore-persistence-784748b4b9-z9wxz,luish-nitro-an515-57
529,2026-01-16 03:45:29,default,teastore-recommender-74559c88-lwbfv,luish-aspire-a315-55g
529,2026-01-16 03:45:29,default,teastore-registry-676858f7cd-q58xc,luish-aspire-a315-55g
529,2026-01-16 03:45:29,default,teastore-webui-558b54cc77-k6r4r,scorpius03
530,2026-01-16 03:45:38,default,teastore-auth-84d7ccddd9-mjwwb,luish-nitro-an515-57
530,2026-01-16 03:45:38,default,teastore-db-84f96b9dd8-rxstk,scorpius03
530,2026-01-16 03:45:38,default,teastore-image-79674648d-n9q6p,leo02
530,2026-01-16 03:45:38,default,teastore-persistence-784748b4b9-sx7xp,scorpius03
530,2026-01-16 03:45:38,default,teastore-recommender-74559c88-t8bcg,luish-nitro-an515-57
530,2026-01-16 03:45:38,default,teastore-registry-676858f7cd-q58xc,luish-aspire-a315-55g
530,2026-01-16 03:45:38,default,teastore-webui-558b54cc77-k6r4r,scorpius03
531,2026-01-16 03:45:46,default,teastore-auth-84d7ccddd9-j4lfg,leo02
531,2026-01-16 03:45:46,default,teastore-db-84f96b9dd8-rxstk,scorpius03
531,2026-01-16 03:45:46,default,teastore-image-79674648d-n9q6p,leo02
531,2026-01-16 03:45:46,default,teastore-persistence-784748b4b9-sx7xp,scorpius03
531,2026-01-16 03:45:46,default,teastore-recommender-74559c88-t8bcg,luish-nitro-an515-57
531,2026-01-16 03:45:46,default,teastore-registry-676858f7cd-zcvjs,luish-nitro-an515-57
531,2026-01-16 03:45:46,default,teastore-webui-558b54cc77-k6r4r,scorpius03
532,2026-01-16 03:45:55,default,teastore-auth-84d7ccddd9-mhv86,luish-nitro-an515-57
532,2026-01-16 03:45:55,default,teastore-db-84f96b9dd8-sxm8x,leo02
532,2026-01-16 03:45:55,default,teastore-image-79674648d-xcwdz,luish-nitro-an515-57
532,2026-01-16 03:45:55,default,teastore-persistence-784748b4b9-zh4gp,luish-aspire-a315-55g
532,2026-01-16 03:45:55,default,teastore-recommender-74559c88-t8bcg,luish-nitro-an515-57
532,2026-01-16 03:45:55,default,teastore-registry-676858f7cd-zgx4p,luish-nitro-an515-57
532,2026-01-16 03:45:55,default,teastore-webui-558b54cc77-fxtns,luish-aspire-a315-55g
533,2026-01-16 03:46:04,default,teastore-auth-84d7ccddd9-mhv86,luish-nitro-an515-57
533,2026-01-16 03:46:04,default,teastore-db-84f96b9dd8-sxm8x,leo02
533,2026-01-16 03:46:04,default,teastore-image-79674648d-xcwdz,luish-nitro-an515-57
533,2026-01-16 03:46:04,default,teastore-persistence-784748b4b9-zh4gp,luish-aspire-a315-55g
533,2026-01-16 03:46:04,default,teastore-recommender-74559c88-t8bcg,luish-nitro-an515-57
533,2026-01-16 03:46:04,default,teastore-registry-676858f7cd-zgx4p,luish-nitro-an515-57
533,2026-01-16 03:46:04,default,teastore-webui-558b54cc77-l6tkq,luish-nitro-an515-57
534,2026-01-16 03:46:12,default,teastore-auth-84d7ccddd9-rbk6f,scorpius03
534,2026-01-16 03:46:12,default,teastore-db-84f96b9dd8-sxm8x,leo02
534,2026-01-16 03:46:12,default,teastore-image-79674648d-xcwdz,luish-nitro-an515-57
534,2026-01-16 03:46:12,default,teastore-persistence-784748b4b9-zh4gp,luish-aspire-a315-55g
534,2026-01-16 03:46:12,default,teastore-recommender-74559c88-hwpvs,luish-aspire-a315-55g
534,2026-01-16 03:46:12,default,teastore-registry-676858f7cd-zgx4p,luish-nitro-an515-57
534,2026-01-16 03:46:12,default,teastore-webui-558b54cc77-qhvsp,luish-aspire-a315-55g
535,2026-01-16 03:46:21,default,teastore-auth-84d7ccddd9-vfdfq,luish-aspire-a315-55g
535,2026-01-16 03:46:21,default,teastore-db-84f96b9dd8-sxm8x,leo02
535,2026-01-16 03:46:21,default,teastore-image-79674648d-xcwdz,luish-nitro-an515-57
535,2026-01-16 03:46:21,default,teastore-persistence-784748b4b9-zh4gp,luish-aspire-a315-55g
535,2026-01-16 03:46:21,default,teastore-recommender-74559c88-trj8p,scorpius03
535,2026-01-16 03:46:21,default,teastore-registry-676858f7cd-zgx4p,luish-nitro-an515-57
535,2026-01-16 03:46:21,default,teastore-webui-558b54cc77-qhvsp,luish-aspire-a315-55g
536,2026-01-16 03:46:30,default,teastore-auth-84d7ccddd9-vfdfq,luish-aspire-a315-55g
536,2026-01-16 03:46:30,default,teastore-db-84f96b9dd8-sd4v9,scorpius03
536,2026-01-16 03:46:30,default,teastore-image-79674648d-l5v4h,scorpius03
536,2026-01-16 03:46:30,default,teastore-persistence-784748b4b9-zh4gp,luish-aspire-a315-55g
536,2026-01-16 03:46:30,default,teastore-recommender-74559c88-trj8p,scorpius03
536,2026-01-16 03:46:30,default,teastore-registry-676858f7cd-pzwk6,luish-aspire-a315-55g
536,2026-01-16 03:46:30,default,teastore-webui-558b54cc77-qhvsp,luish-aspire-a315-55g
537,2026-01-16 03:46:43,default,teastore-auth-84d7ccddd9-vfdfq,luish-aspire-a315-55g
537,2026-01-16 03:46:43,default,teastore-db-84f96b9dd8-sd4v9,scorpius03
537,2026-01-16 03:46:43,default,teastore-image-79674648d-pfmjr,luish-aspire-a315-55g
537,2026-01-16 03:46:43,default,teastore-persistence-784748b4b9-w7gc9,luish-nitro-an515-57
537,2026-01-16 03:46:43,default,teastore-recommender-74559c88-trj8p,scorpius03
537,2026-01-16 03:46:43,default,teastore-registry-676858f7cd-pzwk6,luish-aspire-a315-55g
537,2026-01-16 03:46:43,default,teastore-webui-558b54cc77-prhz5,luish-nitro-an515-57
538,2026-01-16 03:47:02,default,teastore-auth-84d7ccddd9-vfdfq,luish-aspire-a315-55g
538,2026-01-16 03:47:02,default,teastore-db-84f96b9dd8-lj8w6,luish-nitro-an515-57
538,2026-01-16 03:47:02,default,teastore-image-79674648d-vkn4b,luish-aspire-a315-55g
538,2026-01-16 03:47:02,default,teastore-persistence-784748b4b9-w7gc9,luish-nitro-an515-57
538,2026-01-16 03:47:02,default,teastore-recommender-74559c88-qrnh9,luish-nitro-an515-57
538,2026-01-16 03:47:02,default,teastore-registry-676858f7cd-mx6gs,luish-aspire-a315-55g
538,2026-01-16 03:47:02,default,teastore-webui-558b54cc77-z4f9h,leo02
539,2026-01-16 03:47:16,default,teastore-auth-84d7ccddd9-pcjz9,leo02
539,2026-01-16 03:47:16,default,teastore-db-84f96b9dd8-zssbz,luish-aspire-a315-55g
539,2026-01-16 03:47:16,default,teastore-image-79674648d-vkn4b,luish-aspire-a315-55g
539,2026-01-16 03:47:16,default,teastore-persistence-784748b4b9-cv47f,luish-aspire-a315-55g
539,2026-01-16 03:47:16,default,teastore-recommender-74559c88-zzdwl,leo02
539,2026-01-16 03:47:16,default,teastore-registry-676858f7cd-mx6gs,luish-aspire-a315-55g
539,2026-01-16 03:47:16,default,teastore-webui-558b54cc77-z4f9h,leo02
540,2026-01-16 03:47:29,default,teastore-auth-84d7ccddd9-qld5d,leo02
540,2026-01-16 03:47:29,default,teastore-db-84f96b9dd8-zssbz,luish-aspire-a315-55g
540,2026-01-16 03:47:29,default,teastore-image-79674648d-vkn4b,luish-aspire-a315-55g
540,2026-01-16 03:47:29,default,teastore-persistence-784748b4b9-cv47f,luish-aspire-a315-55g
540,2026-01-16 03:47:29,default,teastore-recommender-74559c88-zzdwl,leo02
540,2026-01-16 03:47:29,default,teastore-registry-676858f7cd-mx6gs,luish-aspire-a315-55g
540,2026-01-16 03:47:29,default,teastore-webui-558b54cc77-z4f9h,leo02
541,2026-01-16 03:47:53,default,teastore-auth-84d7ccddd9-qld5d,leo02
541,2026-01-16 03:47:53,default,teastore-db-84f96b9dd8-v4ltk,leo02
541,2026-01-16 03:47:53,default,teastore-image-79674648d-tv9p6,luish-aspire-a315-55g
541,2026-01-16 03:47:53,default,teastore-persistence-784748b4b9-bcr4z,leo02
541,2026-01-16 03:47:53,default,teastore-recommender-74559c88-7jp2b,scorpius03
541,2026-01-16 03:47:53,default,teastore-registry-676858f7cd-9grsg,scorpius03
541,2026-01-16 03:47:53,default,teastore-webui-558b54cc77-nf4dk,luish-nitro-an515-57
542,2026-01-16 03:48:22,default,teastore-auth-84d7ccddd9-m2xn4,luish-aspire-a315-55g
542,2026-01-16 03:48:22,default,teastore-db-84f96b9dd8-sjmb2,leo02
542,2026-01-16 03:48:22,default,teastore-image-79674648d-hcdxt,luish-aspire-a315-55g
542,2026-01-16 03:48:22,default,teastore-persistence-784748b4b9-tp4ks,luish-nitro-an515-57
542,2026-01-16 03:48:22,default,teastore-recommender-74559c88-rzqd9,leo02
542,2026-01-16 03:48:22,default,teastore-registry-676858f7cd-mfpkj,luish-aspire-a315-55g
542,2026-01-16 03:48:22,default,teastore-webui-558b54cc77-lfmll,leo02
543,2026-01-16 03:48:45,default,teastore-auth-84d7ccddd9-m2xn4,luish-aspire-a315-55g
543,2026-01-16 03:48:45,default,teastore-db-84f96b9dd8-k6zwt,scorpius03
543,2026-01-16 03:48:45,default,teastore-image-79674648d-rzr48,scorpius03
543,2026-01-16 03:48:45,default,teastore-persistence-784748b4b9-tp4ks,luish-nitro-an515-57
543,2026-01-16 03:48:45,default,teastore-recommender-74559c88-cxndl,luish-nitro-an515-57
543,2026-01-16 03:48:45,default,teastore-registry-676858f7cd-mfpkj,luish-aspire-a315-55g
543,2026-01-16 03:48:45,default,teastore-webui-558b54cc77-ntc5s,luish-aspire-a315-55g
544,2026-01-16 03:49:19,default,teastore-auth-84d7ccddd9-lmvls,luish-nitro-an515-57
544,2026-01-16 03:49:19,default,teastore-db-84f96b9dd8-k6zwt,scorpius03
544,2026-01-16 03:49:19,default,teastore-image-79674648d-rzr48,scorpius03
544,2026-01-16 03:49:19,default,teastore-persistence-784748b4b9-nz6kr,scorpius03
544,2026-01-16 03:49:19,default,teastore-recommender-74559c88-jml48,luish-aspire-a315-55g
544,2026-01-16 03:49:19,default,teastore-registry-676858f7cd-mdkh2,luish-aspire-a315-55g
544,2026-01-16 03:49:19,default,teastore-webui-558b54cc77-ntc5s,luish-aspire-a315-55g
545,2026-01-16 03:49:47,default,teastore-auth-84d7ccddd9-lmvls,luish-nitro-an515-57
545,2026-01-16 03:49:47,default,teastore-db-84f96b9dd8-rvnlm,scorpius03
545,2026-01-16 03:49:47,default,teastore-image-79674648d-cmhbv,luish-aspire-a315-55g
545,2026-01-16 03:49:47,default,teastore-persistence-784748b4b9-nz6kr,scorpius03
545,2026-01-16 03:49:47,default,teastore-recommender-74559c88-jml48,luish-aspire-a315-55g
545,2026-01-16 03:49:47,default,teastore-registry-676858f7cd-xswfw,leo02
545,2026-01-16 03:49:47,default,teastore-webui-558b54cc77-w4g74,leo02
546,2026-01-16 03:50:01,default,teastore-auth-84d7ccddd9-n57tf,luish-nitro-an515-57
546,2026-01-16 03:50:01,default,teastore-db-84f96b9dd8-vdxcc,luish-aspire-a315-55g
546,2026-01-16 03:50:01,default,teastore-image-79674648d-qzk7j,luish-nitro-an515-57
546,2026-01-16 03:50:01,default,teastore-persistence-784748b4b9-nz6kr,scorpius03
546,2026-01-16 03:50:01,default,teastore-recommender-74559c88-rgj6g,leo02
546,2026-01-16 03:50:01,default,teastore-registry-676858f7cd-xswfw,leo02
546,2026-01-16 03:50:01,default,teastore-webui-558b54cc77-wkkr4,scorpius03
547,2026-01-16 03:50:10,default,teastore-auth-84d7ccddd9-n57tf,luish-nitro-an515-57
547,2026-01-16 03:50:10,default,teastore-db-84f96b9dd8-vdxcc,luish-aspire-a315-55g
547,2026-01-16 03:50:10,default,teastore-image-79674648d-qzk7j,luish-nitro-an515-57
547,2026-01-16 03:50:10,default,teastore-persistence-784748b4b9-k5wmt,scorpius03
547,2026-01-16 03:50:10,default,teastore-recommender-74559c88-s4286,leo02
547,2026-01-16 03:50:10,default,teastore-registry-676858f7cd-xswfw,leo02
547,2026-01-16 03:50:10,default,teastore-webui-558b54cc77-wkkr4,scorpius03
548,2026-01-16 03:50:28,default,teastore-auth-84d7ccddd9-n57tf,luish-nitro-an515-57
548,2026-01-16 03:50:28,default,teastore-db-84f96b9dd8-vdxcc,luish-aspire-a315-55g
548,2026-01-16 03:50:28,default,teastore-image-79674648d-vct9d,leo02
548,2026-01-16 03:50:28,default,teastore-persistence-784748b4b9-hkfd6,luish-aspire-a315-55g
548,2026-01-16 03:50:28,default,teastore-recommender-74559c88-s4286,leo02
548,2026-01-16 03:50:28,default,teastore-registry-676858f7cd-wxb59,luish-nitro-an515-57
548,2026-01-16 03:50:28,default,teastore-webui-558b54cc77-wkkr4,scorpius03
549,2026-01-16 03:50:37,default,teastore-auth-84d7ccddd9-lkvlr,scorpius03
549,2026-01-16 03:50:37,default,teastore-db-84f96b9dd8-s55rw,scorpius03
549,2026-01-16 03:50:37,default,teastore-image-79674648d-vct9d,leo02
549,2026-01-16 03:50:37,default,teastore-persistence-784748b4b9-dxpkv,scorpius03
549,2026-01-16 03:50:37,default,teastore-recommender-74559c88-s4286,leo02
549,2026-01-16 03:50:37,default,teastore-registry-676858f7cd-wxb59,luish-nitro-an515-57
549,2026-01-16 03:50:37,default,teastore-webui-558b54cc77-mv5lh,scorpius03
550,2026-01-16 03:50:56,default,teastore-auth-84d7ccddd9-lkvlr,scorpius03
550,2026-01-16 03:50:56,default,teastore-db-84f96b9dd8-s55rw,scorpius03
550,2026-01-16 03:50:56,default,teastore-image-79674648d-vct9d,leo02
550,2026-01-16 03:50:56,default,teastore-persistence-784748b4b9-x7z47,luish-aspire-a315-55g
550,2026-01-16 03:50:56,default,teastore-recommender-74559c88-vvj4k,leo02
550,2026-01-16 03:50:56,default,teastore-registry-676858f7cd-tbrbm,luish-nitro-an515-57
550,2026-01-16 03:50:56,default,teastore-webui-558b54cc77-ch4xh,luish-aspire-a315-55g
551,2026-01-16 03:51:15,default,teastore-auth-84d7ccddd9-nrchq,scorpius03
551,2026-01-16 03:51:15,default,teastore-db-84f96b9dd8-8nzwm,leo02
551,2026-01-16 03:51:15,default,teastore-image-79674648d-vr69q,luish-aspire-a315-55g
551,2026-01-16 03:51:15,default,teastore-persistence-784748b4b9-x7z47,luish-aspire-a315-55g
551,2026-01-16 03:51:15,default,teastore-recommender-74559c88-vvj4k,leo02
551,2026-01-16 03:51:15,default,teastore-registry-676858f7cd-tbrbm,luish-nitro-an515-57
551,2026-01-16 03:51:15,default,teastore-webui-558b54cc77-8z6lj,luish-nitro-an515-57
552,2026-01-16 03:51:34,default,teastore-auth-84d7ccddd9-w6hqh,luish-aspire-a315-55g
552,2026-01-16 03:51:34,default,teastore-db-84f96b9dd8-wjt2f,scorpius03
552,2026-01-16 03:51:34,default,teastore-image-79674648d-vr69q,luish-aspire-a315-55g
552,2026-01-16 03:51:34,default,teastore-persistence-784748b4b9-n9dhq,luish-aspire-a315-55g
552,2026-01-16 03:51:34,default,teastore-recommender-74559c88-xc7rt,scorpius03
552,2026-01-16 03:51:34,default,teastore-registry-676858f7cd-tbrbm,luish-nitro-an515-57
552,2026-01-16 03:51:34,default,teastore-webui-558b54cc77-ctprh,luish-nitro-an515-57
553,2026-01-16 03:51:58,default,teastore-auth-84d7ccddd9-w6hqh,luish-aspire-a315-55g
553,2026-01-16 03:51:58,default,teastore-db-84f96b9dd8-wjt2f,scorpius03
553,2026-01-16 03:51:58,default,teastore-image-79674648d-qmlcw,leo02
553,2026-01-16 03:51:58,default,teastore-persistence-784748b4b9-zs7xp,luish-aspire-a315-55g
553,2026-01-16 03:51:58,default,teastore-recommender-74559c88-xc7rt,scorpius03
553,2026-01-16 03:51:58,default,teastore-registry-676858f7cd-qzck5,luish-aspire-a315-55g
553,2026-01-16 03:51:58,default,teastore-webui-558b54cc77-l7fhd,scorpius03
554,2026-01-16 03:52:26,default,teastore-auth-84d7ccddd9-s88zc,luish-aspire-a315-55g
554,2026-01-16 03:52:26,default,teastore-db-84f96b9dd8-j4w9s,scorpius03
554,2026-01-16 03:52:26,default,teastore-image-79674648d-qmlcw,leo02
554,2026-01-16 03:52:26,default,teastore-persistence-784748b4b9-zs7xp,luish-aspire-a315-55g
554,2026-01-16 03:52:26,default,teastore-recommender-74559c88-ksdx8,scorpius03
554,2026-01-16 03:52:26,default,teastore-registry-676858f7cd-tv8ph,leo02
554,2026-01-16 03:52:26,default,teastore-webui-558b54cc77-xqwf9,luish-aspire-a315-55g
555,2026-01-16 03:52:40,default,teastore-auth-84d7ccddd9-s88zc,luish-aspire-a315-55g
555,2026-01-16 03:52:40,default,teastore-db-84f96b9dd8-j4w9s,scorpius03
555,2026-01-16 03:52:40,default,teastore-image-79674648d-sl4mx,luish-nitro-an515-57
555,2026-01-16 03:52:40,default,teastore-persistence-784748b4b9-zs7xp,luish-aspire-a315-55g
555,2026-01-16 03:52:40,default,teastore-recommender-74559c88-lg8lk,luish-aspire-a315-55g
555,2026-01-16 03:52:40,default,teastore-registry-676858f7cd-tv8ph,leo02
555,2026-01-16 03:52:40,default,teastore-webui-558b54cc77-xrcdn,leo02
556,2026-01-16 03:52:48,default,teastore-auth-84d7ccddd9-p522n,leo02
556,2026-01-16 03:52:48,default,teastore-db-84f96b9dd8-nw5xb,luish-aspire-a315-55g
556,2026-01-16 03:52:48,default,teastore-image-79674648d-sl4mx,luish-nitro-an515-57
556,2026-01-16 03:52:48,default,teastore-persistence-784748b4b9-xdghp,luish-aspire-a315-55g
556,2026-01-16 03:52:48,default,teastore-recommender-74559c88-lg8lk,luish-aspire-a315-55g
556,2026-01-16 03:52:48,default,teastore-registry-676858f7cd-tv8ph,leo02
556,2026-01-16 03:52:48,default,teastore-webui-558b54cc77-xrcdn,leo02
557,2026-01-16 03:53:07,default,teastore-auth-84d7ccddd9-zmhjf,scorpius03
557,2026-01-16 03:53:07,default,teastore-db-84f96b9dd8-r28pt,luish-aspire-a315-55g
557,2026-01-16 03:53:07,default,teastore-image-79674648d-sl4mx,luish-nitro-an515-57
557,2026-01-16 03:53:07,default,teastore-persistence-784748b4b9-k6nbc,luish-aspire-a315-55g
557,2026-01-16 03:53:07,default,teastore-recommender-74559c88-zzzq7,luish-aspire-a315-55g
557,2026-01-16 03:53:07,default,teastore-registry-676858f7cd-k5tzp,leo02
557,2026-01-16 03:53:07,default,teastore-webui-558b54cc77-kfdj5,scorpius03
558,2026-01-16 03:53:21,default,teastore-auth-84d7ccddd9-zmhjf,scorpius03
558,2026-01-16 03:53:21,default,teastore-db-84f96b9dd8-r28pt,luish-aspire-a315-55g
558,2026-01-16 03:53:21,default,teastore-image-79674648d-wlrzq,luish-nitro-an515-57
558,2026-01-16 03:53:21,default,teastore-persistence-784748b4b9-kfcql,luish-aspire-a315-55g
558,2026-01-16 03:53:21,default,teastore-recommender-74559c88-zzzq7,luish-aspire-a315-55g
558,2026-01-16 03:53:21,default,teastore-registry-676858f7cd-k5tzp,leo02
558,2026-01-16 03:53:21,default,teastore-webui-558b54cc77-zqmx4,luish-nitro-an515-57
559,2026-01-16 03:53:29,default,teastore-auth-84d7ccddd9-zmhjf,scorpius03
559,2026-01-16 03:53:29,default,teastore-db-84f96b9dd8-r28pt,luish-aspire-a315-55g
559,2026-01-16 03:53:29,default,teastore-image-79674648d-wlrzq,luish-nitro-an515-57
559,2026-01-16 03:53:29,default,teastore-persistence-784748b4b9-kfcql,luish-aspire-a315-55g
559,2026-01-16 03:53:29,default,teastore-recommender-74559c88-zzzq7,luish-aspire-a315-55g
559,2026-01-16 03:53:29,default,teastore-registry-676858f7cd-k5tzp,leo02
559,2026-01-16 03:53:29,default,teastore-webui-558b54cc77-zqmx4,luish-nitro-an515-57
560,2026-01-16 03:53:48,default,teastore-auth-84d7ccddd9-jdv56,luish-nitro-an515-57
560,2026-01-16 03:53:48,default,teastore-db-84f96b9dd8-v2dww,scorpius03
560,2026-01-16 03:53:48,default,teastore-image-79674648d-n5mpl,luish-nitro-an515-57
560,2026-01-16 03:53:48,default,teastore-persistence-784748b4b9-kfcql,luish-aspire-a315-55g
560,2026-01-16 03:53:48,default,teastore-recommender-74559c88-kkm48,scorpius03
560,2026-01-16 03:53:48,default,teastore-registry-676858f7cd-fh56g,leo02
560,2026-01-16 03:53:48,default,teastore-webui-558b54cc77-zqmx4,luish-nitro-an515-57
561,2026-01-16 03:54:07,default,teastore-auth-84d7ccddd9-jdv56,luish-nitro-an515-57
561,2026-01-16 03:54:07,default,teastore-db-84f96b9dd8-v2dww,scorpius03
561,2026-01-16 03:54:07,default,teastore-image-79674648d-n5mpl,luish-nitro-an515-57
561,2026-01-16 03:54:07,default,teastore-persistence-784748b4b9-g5ldn,leo02
